"","age","age2","dom.decid","dom.pine","dom.mixed","dom.spruce","dom.Bspr","dom.larch","dom.low","dom.open"
"BG_9_63",116.227567615772,13508.8474738788,0.617842926930163,0,0.107937836892969,0,0,0,0,0
"BG_9_64",78.7670525888395,6204.24857353301,0,0,0,0,0.602586854953524,0,0,0
"BG_9_65",114.893190264376,13200.4451691261,0,0,0,0.0848592955870571,0.133006149962707,0,0,0
"BG_9_66",79.0889775561183,6255.06637087218,1,0,0,0,0,0,0,0
"BG_9_67",79.4165917891376,6306.99505140251,0,0,0,0,0,1,0,0
"BG_9_68",75.0499442833826,5632.49413693883,0.227457097366671,0,0,0,0,0.722087197153069,0,0
"BG_9_69",62.1750143625336,3865.73241098126,1,0,0,0,0,0,0,0
"BG_9_7",60,3600,0,0,0,0,1,0,0,0
"BG_9_70",63.4398532817765,4024.61498441333,1,0,0,0,0,0,0,0
"BG_9_71",92.989696917855,8647.08373287453,0.0468835204522851,0,0.538378428797251,0,0,0,0,0
"BG_9_72",119.105782475262,14186.1874190444,1,0,0,0,0,0,0,0
"BG_9_73",120,14400,0,0,1,0,0,0,0,0
"BG_9_74",121.705077584661,14812.1259098884,1,0,0,0,0,0,0,0
"BG_9_75",120,14400,1,0,0,0,0,0,0,0
"BG_9_76",86.1392464004225,7419.9697704327,1,0,0,0,0,0,0,0
"BG_9_77",69.5277122589264,4834.10277196006,0,0,0,0,0.26061168356849,0,0,0
"BG_9_78",60,3600,0,0,0.600448714849087,0,0,0.0351460116083487,0,0
"BG_9_79",80,6400,0,0,0,0,0,0.311520213898206,0.688461529013283,0
"BG_9_8",69.0901164486457,4773.44419088743,0,0,0,0,0,0,0.827314971019801,0
"BG_9_80",90.7360084818926,8233.02323522609,0.169516220286448,0,0,0,0,0.109823026062124,0,0
"BG_9_81",97.9664466538952,9597.4246699905,0.0508334330643689,0,0,0,0.547824522809995,0,0,0
"BG_9_82",103.249320107193,10660.4221025977,0,0,0,0.485748662515432,0,0,0,0
"BG_9_83",132.202613369879,17477.5309818256,0,0,0.574348122167688,0.14426628743315,0,0,0,0
"BG_9_84",127.648491385957,16294.1373531106,0.667799239969382,0,0,0,0.0282715256236719,0,0,0
"BG_9_85",100.395095748732,10079.1752503971,0.428963693183064,0,0,0,0,0.127791698078051,0,0
"BG_9_86",89.5795601394936,8024.49759478514,0,0,0,0,0,1,0,0
"BG_9_87",95.7601869328243,9170.01340140945,0,0,0,0,0,0.995343352737848,0,0
"BG_9_88",60.7986777803898,3696.47921984366,0,0,0,0,0.864712171429237,0,0.133914939627106,0
"BG_9_89",91.5224103973002,8376.35160493184,0.302161757246268,0,0,0,0,0,0.0433122608406419,0
"BG_9_9",97.091614803158,9426.78166508481,0,0,0,0,0,0,0.624102393509877,0
"BG_9_90",0,0,0,0,0,0,0,0,1,0
"BG_9_91",119.955069338184,14389.2186599286,0,0,0,0,0,0,0,0
"BG_9_92",43.7449013206573,1913.61639155405,0,0,0,0,0,0,1,0
"BG_9_94",119.588546978325,14301.4205683869,0,0,0,1,0,0,0,0
"BG_9_95",120,14400,0.22375005449039,0,0,0.776233993069557,0,0,0,0
"BG_9_96",60,3600,0,0,0,0,0,1,0,0
"BG_9_97",70.503233987047,4970.7060026323,0,0,0,0,0,1,0,0
"BG_9_98",60,3600,0,0,0,0,1,0,0,0
"BG_9_99",107.562126249483,11569.6110033098,0.461666254391007,0,0,0.538313466700968,0,0,0,0
"BG_11_1",90.9073824463817,8264.1521832527,1,0,0,0,0,0,0,0
"BG_11_10",75.3153155936575,5672.39676297223,0.0197746916752575,0,0,0,0,0,0.167779667398434,0
"BG_11_100",80.4665572723742,6474.86683926827,0.22740973059207,0,0,0,0,0,0,0
"BG_11_11",95.0181448466325,9028.44785009563,0,0,0,0,0.579526724946077,0,0.0769672526576346,0
"BG_11_12",80.0986801584417,6415.79856312435,0.197588914741565,0,0,0.170841731696054,0,0,0,0
"BG_11_13",76.6438670299366,5874.28235330261,0.953219472099046,0,0,0,0,0,0,0
"BG_11_14",72.702753637529,5285.69038647924,1,0,0,0,0,0,0,0
"BG_11_15",75.2057818098382,5655.90961762899,0.628685563834575,0,0,0,0.0724405028592925,0,0,0
"BG_11_16",77.1878443330681,5957.96331278596,0.304276954734172,0.41506029086645,0,0,0,0,0,0
"BG_11_17",77.063657071507,5938.80724123483,0.157832986673412,0,0.374355246949565,0,0,0,0,0
"BG_11_18",24.8805784376451,619.043183391808,0,0,0.339841114801942,0,0,0,0.249632065895013,0
"BG_11_19",30.3816681382476,923.045758862607,0,0,0.740122740643594,0,0,0,0,0
"BG_11_2",80,6400,1,0,0,0,0,0,0,0
"BG_11_20",78.6202177544321,6181.13863975433,0.613016420119652,0,0,0,0.0777687531030326,0,0,0
"BG_11_21",15.645635341986,244.785905254401,0,0,0,0.979883522850449,0,0,0,0
"BG_11_22",81.3105704543464,6611.40886761123,0,0.0652297686843107,0,0,0,0,0,0
"BG_11_23",83.7660263891584,7016.74717702919,0.349319892590858,0,0,0,0,0,0,0
"BG_11_24",70.6398165346564,4989.98368004991,1,0,0,0,0,0,0,0
"BG_11_25",74.9881470502061,5623.22219802334,1,0,0,0,0,0,0,0
"BG_11_26",73.5356433040602,5407.49083614198,1,0,0,0,0,0,0,0
"BG_11_27",83.3320130600997,6944.22440064862,0.982050468896112,0,0,0,0,0,0,0
"BG_11_28",67.1401356781037,4507.79781887417,1,0,0,0,0,0,0,0
"BG_11_29",62.5247388507317,3909.34296835219,0.96860924577192,0,0,0,0,0,0,0
"BG_11_3",80,6400,0.0597390651845852,0,0.52127732126939,0,0,0,0,0
"BG_11_30",30.7314860185525,944.424232908487,0,0,0.080048388063428,0.907660575477045,0,0,0,0
"BG_11_31",80.0578018455921,6409.25163634809,0.140920336706467,0,0,0,0,0,0,0
"BG_11_32",80.0195644323596,6403.13069194455,1,0,0,0,0,0,0,0
"BG_11_33",111.155913946389,12355.6372052571,0.122252764830255,0,0,0,0.385533635905274,0,0,0
"BG_11_34",87.1374374368776,7592.93300306575,0.83550020379534,0,0,0,0,0,0,0
"BG_11_35",59.3167458616179,3518.47633961177,1,0,0,0,0,0,0,0
"BG_11_36",79.955184067063,6392.83145919793,1,0,0,0,0,0,0,0
"BG_11_37",49.3566015286584,2436.07411445877,1,0,0,0,0,0,0,0
"BG_11_38",14.3884841032639,207.028474789877,1,0,0,0,0,0,0,0
"BG_11_39",89.8252614874944,8068.57760129674,0.711127382400584,0,0,0,0,0,0,0
"BG_11_4",80,6400,1,0,0,0,0,0,0,0
"BG_11_40",10.8399184040197,117.503831005804,0,0,0,1,0,0,0,0
"BG_11_41",30.5007121109074,930.293439272456,0,0,0,0.721948119980946,0,0,0,0
"BG_11_42",80.3925664289534,6462.96473703368,0,0,0,0,0.453665483906311,0,0,0
"BG_11_43",100.130459872588,10026.108994296,0,0,0,0,0.627884540573894,0,0,0
"BG_11_44",11.8761746302998,141.043523849376,1,0,0,0,0,0,0,0
"BG_11_45",51.0412149693734,2605.20562554978,0.538454188864629,0,0,0,0,0,0,0
"BG_11_46",74.448310836996,5542.55098648197,0.0260001680784395,0,0,0,0,0.0443480728517014,0,0
"BG_11_47",62.8297816677574,3947.58146441806,0.935106387075301,0,0,0,0,0,0,0
"BG_11_48",28.5666494505511,816.053460830671,0,0,0,1,0,0,0,0
"BG_11_49",55.701316829488,3102.636696539,0,0,0,0,0,0,0,0
"BG_11_5",70.4110103559702,4957.71037934855,0.682062839433077,0,0,0,0,0,0,0
"BG_11_50",47.6679460208445,2272.23307784615,0,0,0,1,0,0,0,0
"BG_11_51",79.9905412048431,6398.4866822437,0,0,0,0,0.422627514430075,0,0,0
"BG_11_52",48.1355249125476,2317.02875860649,0.393221018403646,0,0,0,0.282838074224265,0,0,0
"BG_11_53",37.6709295570306,1419.09893369076,1,0,0,0,0,0,0,0
"BG_11_54",99.9370319972776,9987.41036442489,0,0,0,0,0.713912267955369,0,0,0
"BG_11_55",88.811918574755,7887.55688092891,0,0,0,0,0.283932905802928,0,0,0
"BG_11_56",35.4997067318232,1260.22917804546,0.84156342657235,0,0,0,0,0,0,0
"BG_11_57",77.8742086122389,6064.39236698251,0.161687323332716,0,0,0,0.64434936528233,0,0,0
"BG_11_58",79.4782765998424,6316.79645128106,0.0450188786248434,0,0,0,0.327335906881863,0,0,0
"BG_11_59",39.955278303798,1596.42426433395,0,0,0,0.379233677727604,0.0611871878024489,0,0.00481932360752069,0
"BG_11_6",72.1217450981051,5201.54611599605,0,0.0288338208581478,0.531306521928205,0,0,0,0,0
"BG_11_60",73.4066360546764,5388.53421686371,0.226069086340015,0,0,0.619359655712475,0,0,0,0
"BG_11_61",80,6400,1,0,0,0,0,0,0,0
"BG_11_62",80,6400,1,0,0,0,0,0,0,0
"BG_11_63",54.654730648309,2987.1395822392,0.664815946543227,0,0,0,0,0,0,0
"BG_11_64",47.9443714728724,2298.66275592878,0,0,0,0,0,0,0,0
"BG_11_65",0,0,0,0,0,0,0,0,0,0
"BG_11_66",0,0,0,0,0,0,0,0,0,0
"BG_11_67",82.9720755387984,6884.36531921607,0,0,0,0,0,0,0,0
"BG_11_68",30.9963829963198,960.775758854545,1,0,0,0,0,0,0,0
"BG_11_69",27.7809270672906,771.779908718119,1,0,0,0,0,0,0,0
"BG_11_7",83.98506331822,7053.49086056543,0.00187246069408054,0,0.70465444730822,0,0,0,0,0
"BG_11_70",80.6963624386285,6511.9029108265,0.129852556531606,0,0,0,0.0898321157208668,0,0,0
"BG_11_71",48.9052940160613,2391.7277827974,0,0,0.238136408800457,0,0,0,0,0
"BG_11_72",73.0556278028238,5337.12475366473,0,0,0.438293581961277,0,0,0,0,0
"BG_11_73",59.7149461996113,3565.87479962247,0,0,0,0,0,0,0,0
"BG_11_74",4.52648880692143,20.4891009191849,0.291947292580421,0,0,0,0,0,0.106316639796309,0
"BG_11_75",57.6475900603111,3323.24463976168,0,0,0,0.444431657599854,0,0,0,0
"BG_11_76",0,0,0,0,0,0,0,0,0,0
"BG_11_77",0,0,0,0,0,0,0,0,0,0
"BG_11_78",25.3245662347442,641.333654977947,0,0,1,0,0,0,0,0
"BG_11_79",35.1481163653153,1235.39008402974,0.0484701316547533,0,0,0.433356002013996,0,0,0,0
"BG_11_8",69.8943630303839,4885.2219834231,0,0,0.907344129585261,0,0,0,0,0
"BG_11_80",10,100,0,0,0,1,0,0,0,0
"BG_11_81",24.7506479534825,612.594574117228,0,0,0.245083223987997,0,0,0,0,0
"BG_11_82",24.8573215774635,617.886436005432,0,0,0,0.86812024854119,0,0,0,0
"BG_11_83",32.6331869869949,1064.92489292818,0,0,0,0.0408904784435526,0,0,0,0
"BG_11_84",59.3349156481008,3520.63221496724,0.0763499119083652,0,0,0.203392514822226,0.0704893141299791,0,0,0
"BG_11_85",29.6724990040291,880.457197144108,0.274555260777455,0,0,0.24844354963359,0,0,0,0
"BG_11_86",61.1510323378763,3739.44875598799,0.257171566874499,0,0,0.622697022824032,0,0,0,0
"BG_11_87",79.865449407326,6378.49000903415,1,0,0,0,0,0,0,0
"BG_11_88",80,6400,1,0,0,0,0,0,0,0
"BG_11_89",50.0518046928565,2505.18315301185,0.320979325891198,0,0,0.247432082819941,0,0,0,0
"BG_11_9",80,6400,1,0,0,0,0,0,0,0
"BG_11_90",80.237310011188,6438.02591783149,1,0,0,0,0,0,0,0
"BG_11_91",60.637393952691,3676.89354537384,0.0802559824147018,0,0,0.0956315653065776,0,0,0,0
"BG_11_92",67.3288786610478,4533.1779017541,0.87008557687859,0,0,0,0,0,0,0
"BG_11_93",61.6883711007769,3805.45512906717,0.740577174833043,0,0,0,0,0,0,0
"BG_11_94",81.4181013206267,6628.90722265583,0,0,0,0,0,0,0.585364518072771,0
"BG_11_95",79.7538860053322,6360.68233295152,1,0,0,0,0,0,0,0
"BG_11_96",71.5723848779119,5122.60627711195,0.910320599805578,0,0,0,0,0.0741168477237653,0,0
"BG_11_97",79.531995357404,6325.33828553012,0.776721741713165,0,0.223261465434835,0,0,0,0,0
"BG_11_98",64.2763371593693,4131.44751862492,1,0,0,0,0,0,0,0
"BG_11_99",85.342147748084,7283.28218225579,0.602476600642566,0,0,0,0,0,0,0
"BG_12_1",77.9376602874443,6074.27889108107,0.210598373536637,0,0,0,0,0,0,0
"BG_12_10",60,3600,0.709236290634371,0,0,0,0,0,0,0
"BG_12_100",92.10376909181,8483.10428091745,0.900304046376632,0,0,0,0,0,0,0
"BG_12_11",80,6400,0.926959378775872,0,0,0,0,0,0,0
"BG_12_12",85.7612981238002,7355.00025587933,0.651202965328457,0,0,0,0,0,0,0
"BG_12_13",83.6027786911268,6989.42460487753,0.982144445337469,0,0,0,0,0,0,0
"BG_12_14",80,6400,0.85452655144474,0,0.0817606346614033,0,0,0,0,0
"BG_12_15",80,6400,0.166281687639961,0,0,0,0,0,0,0
"BG_12_16",80,6400,0.799146646881196,0,0,0,0,0,0,0
"BG_12_17",83.3368082733801,6945.02361319411,0.941337191306917,0,0,0,0,0,0,0
"BG_12_18",112.574720213258,12673.0676310934,0,0,0,0,0,0,0.511680562257861,0
"BG_12_19",101.038094946075,10208.6966303322,1,0,0,0,0,0,0,0
"BG_12_2",79.2184220580707,6275.55839337062,0.543912955504454,0,0,0,0,0,0,0
"BG_12_20",102.512486701889,10508.8099298049,1,0,0,0,0,0,0,0
"BG_12_21",80,6400,0.639654411316215,0,0,0,0,0,0,0
"BG_12_22",77.3201139366121,5978.40001917068,1,0,0,0,0,0,0,0
"BG_12_23",79.8511530283699,6376.20663996015,1,0,0,0,0,0,0,0
"BG_12_24",100.434132303284,10087.0149315136,0.424722999340404,0,0,0,0.465758963788925,0,0,0
"BG_12_25",82.8448713035079,6863.27270129479,1,0,0,0,0,0,0,0
"BG_12_26",111.350860784021,12399.0141973425,1,0,0,0,0,0,0,0
"BG_12_27",117.05484551696,13701.8368589994,0.353794047806205,0,0.495876285439881,0,0,0,0,0
"BG_12_28",114.986852871671,13221.9763333313,0.609711210787422,0,0,0,0,0,0,0
"BG_12_29",118.70129822981,14089.9982014422,0.506099336748646,0,0,0,0,0,0,0
"BG_12_3",73.0270479323094,5332.94972970782,0,0,0,0,0,0,0.427750493564824,0
"BG_12_30",115.314361321735,13297.4019270397,0.698491727900389,0,0,0,0,0,0,0
"BG_12_31",80,6400,1,0,0,0,0,0,0,0
"BG_12_32",93.8325393495869,8804.54544079178,0.345825761510309,0,0,0,0,0.20946489166812,0,0
"BG_12_33",80,6400,0.310498777845275,0,0,0,0,0,0,0
"BG_12_34",88.3419325230344,7804.29704190437,0.82491709194395,0,0,0,0,0,0,0
"BG_12_35",96.4374980788337,9300.19103570505,0.789157002945614,0,0,0,0,0,0,0
"BG_12_36",101.815548834653,10366.4059845015,0.677690588114457,0,0,0,0,0,0,0
"BG_12_37",115.174640421128,13265.1977961362,0.574402889576408,0,0,0,0,0,0,0
"BG_12_38",113.190342755552,12812.0536931194,0,0,0.344363393435711,0,0,0,0,0
"BG_12_39",115.891390264266,13430.8143373843,0,0,0.193532064089753,0,0,0,0,0
"BG_12_4",109.767487457556,12048.9013027448,0.132873016216191,0,0,0,0,0,0,0
"BG_12_40",110.213706554353,12147.0611124489,0,0,0,0,0,0,0,0
"BG_12_41",79.0689729631257,6251.90248544351,0.161107821850269,0,0,0,0,0,0.747615829548955,0
"BG_12_42",92.2663089693705,8513.07177083135,0.767001844380695,0,0,0,0,0,0,0
"BG_12_43",99.149764142553,9830.67572952389,0.273574099699161,0,0,0,0,0,0,0
"BG_12_44",83.2447585732628,6929.68982992081,0.873563749853746,0,0,0,0,0,0,0
"BG_12_45",80,6400,0,0,0,0,0,0,1,0
"BG_12_46",102.449557725649,10495.9118781811,0,0,0,0,0,1,0,0
"BG_12_47",118.211124646937,13973.8699902938,1,0,0,0,0,0,0,0
"BG_12_48",120,14400,0.603942054936643,0,0,0,0,0,0,0
"BG_12_49",84.2189813255322,7092.83681551034,0.181878909804616,0,0.0641031941380884,0,0,0,0,0
"BG_12_5",80,6400,1,0,0,0,0,0,0,0
"BG_12_50",107.665015933514,11591.7556559638,0,0,0,0,0,0,0,0
"BG_12_51",56.0127310863125,3137.42604374756,0,0,0,0,0,0,0.978073854187238,0
"BG_12_52",60,3600,0,0,0,0,0,0,0,0
"BG_12_53",80,6400,0.666392445433901,0,0,0,0,0,0,0
"BG_12_54",52.4040946835932,2746.18913960701,0.1133436762325,0,0,0,0,0,0.644725467154942,0
"BG_12_55",79.656853160725,6345.2142554693,1,0,0,0,0,0,0,0
"BG_12_56",100,10000,1,0,0,0,0,0,0,0
"BG_12_57",97.4346480020654,9493.51063128639,1,0,0,0,0,0,0,0
"BG_12_58",110.739464387464,12263.2289728225,0.792397023036787,0,0,0,0,0,0,0
"BG_12_59",99.0261523766447,9806.17885452246,0,0,0,0,0,0,0,0
"BG_12_6",80,6400,1,0,0,0,0,0,0,0
"BG_12_60",88.7806067677132,7881.99613804331,0,0,0.188963215370002,0,0,0,0,0
"BG_12_61",103.804747938162,10775.4256945054,0.0201418307985065,0,0,0,0,0,0,0
"BG_12_62",79.5343072223905,6325.70602534559,0.103332091889672,0,0,0,0,0,0,0
"BG_12_63",80,6400,0.0400493329236122,0,0,0,0.29939859230929,0,0,0
"BG_12_64",60.4158153620341,3650.0707458594,1,0,0,0,0,0,0,0
"BG_12_65",79.6265845055369,6340.39296001742,0.74341555518966,0,0,0,0,0,0,0
"BG_12_66",63.050982892384,3975.4264436957,0,0,0,0,0,0.434485779587288,0,0
"BG_12_67",64.0376236672692,4100.8172449508,0.00319688814676156,0,0,0,0,0,0,0
"BG_12_68",72.8129515057248,5301.72590697502,0.886294044172907,0,0,0,0,0,0,0
"BG_12_69",60,3600,0,0,0,0,0,0.449772614830839,0,0
"BG_12_7",80,6400,1,0,0,0,0,0,0,0
"BG_12_70",70.224230597194,4931.44256296787,0,0,0,0,0,0.685680625699086,0,0
"BG_12_71",83.1907484275269,6920.70062393207,0.917856625689935,0,0,0,0,0,0,0
"BG_12_72",75.621430951706,5718.60081918364,0.314925306601743,0,0,0,0.0850996818832751,0,0,0
"BG_12_73",69.7240804727839,4861.44739777525,0.232100261889891,0,0,0,0,0,0,0
"BG_12_74",62.5080622004827,3907.25784005942,0.064966586477049,0,0,0,0,0,0.156298195064151,0
"BG_12_75",79.8475090256462,6375.62469760066,0,0,0,0,0,0.427963185006646,0,0
"BG_12_76",60,3600,0,0,0,0,0,0,0,0
"BG_12_77",126.662754475045,16043.4533712054,0.473965837378446,0,0,0,0,0,0,0
"BG_12_78",95.5967919952413,9138.74663978143,1,0,0,0,0,0,0,0
"BG_12_79",77.6971152157702,6036.84171285267,1,0,0,0,0,0,0,0
"BG_12_8",92.1824172631571,8497.5980524788,0.420123153312506,0,0.0870565421308165,0,0,0,0,0
"BG_12_80",65.8395261006264,4334.84319715506,0,0,0,0,0,0.642440820118203,0,0
"BG_12_81",66.4798849726509,4419.5751059769,0,0,0,0,0,0,0,0
"BG_12_82",75.6413189694804,5721.60913544268,0,0,0,0,0,0.0204559631096325,0.762472037169211,0
"BG_12_83",80,6400,0,0,0,0,0,0.546736479918231,0.349534218984018,0
"BG_12_84",80,6400,0,0,0,0,0,0.85687896845576,0,0
"BG_12_85",62.3952544014019,3893.16777181566,0,0,0,0,0,0.960927352359184,0,0
"BG_12_86",70.5580300848423,4978.43560945351,0,0,0,0,0,1,0,0
"BG_12_87",124.773894260084,15568.5246888267,0.127354202501622,0,0,0,0,0.182607514035073,0,0
"BG_12_88",87.7487514830026,7699.84338682575,0.126508478358321,0,0,0,0,0,0,0
"BG_12_89",83.705156792198,7006.55327360646,0.166647427029014,0,0,0,0,0,0,0
"BG_12_9",97.6153386979158,9528.75434910882,0.0882323259402028,0,0.48846964332864,0,0,0,0,0
"BG_12_90",78.4675590820575,6157.15782829619,1,0,0,0,0,0,0,0
"BG_12_91",69.4162840759152,4818.62049490815,0,0,0,0,0,0,0,0
"BG_12_92",78.0956550363184,6098.93133555164,0.734803999292304,0,0,0,0,0,0,0
"BG_12_93",72.3048054298122,5227.984888243,0,0,0,0,0,1,0,0
"BG_12_94",73.5182480636151,5404.93279834325,0,0,0,0,0,1,0,0
"BG_12_95",60.0532504808304,3606.39289331335,0,0,0,0,0,0.478597358673239,0,0
"BG_12_96",61.0547051024154,3727.67701514291,0,0,0,0,0,1,0,0
"BG_12_97",100,10000,0,0,0,0,0,1,0,0
"BG_12_98",66.2011925639107,4382.59789688398,0,0,0,0,0,1,0,0
"BG_12_99",94.1703248704619,8868.05008620834,0,0,0,0,0,0,0,0
"BG_13_1",77.6121330262182,6023.6431928794,0,0,0,0,0.205315399917462,0.304109071507647,0,0
"BG_13_10",80,6400,1,0,0,0,0,0,0,0
"BG_13_100",86.8947529464197,7550.69808961931,0,0,0,0,0,0,0.663672276636286,0
"BG_13_11",82.5063661784641,6807.30045997481,1,0,0,0,0,0,0,0
"BG_13_12",92.4728963714608,8551.23656332693,1,0,0,0,0,0,0,0
"BG_13_13",89.1441113607943,7946.67259030569,1,0,0,0,0,0,0,0
"BG_13_14",92.5406182052457,8563.76601780905,0.467012719939204,0,0,0,0,0,0.174659209522031,0
"BG_13_15",60.066211663916,3607.94978365436,0,0,0,0,0.240825478796039,0,0.4975020161521,0
"BG_13_16",94.1851932725679,8870.85063179098,0,0.294195874373925,0,0,0.670547419640862,0,0,0
"BG_13_17",80.9443554804121,6551.98868413932,0.309425234888389,0.690558969704436,0,0,0,0,0,0
"BG_13_18",73.6581167459181,5425.51816255531,0.62927942270566,0,0,0,0.0346467855307776,0,0,0
"BG_13_19",67.878420490137,4607.47996823585,0.462822154159894,0,0.117606256779991,0,0,0,0,0
"BG_13_2",98.1915277280341,9641.57611756529,0,0,0,0,0,0.274782013227457,0.104987574073438,0
"BG_13_20",60,3600,0.826720170036336,0,0.173263078778004,0,0,0,0,0
"BG_13_21",4.5,20.25,1,0,0,0,0,0,0,0
"BG_13_22",56.9414108205873,3242.3242662389,1,0,0,0,0,0,0,0
"BG_13_23",99.6041281722467,9920.98234895336,1,0,0,0,0,0,0,0
"BG_13_24",99.7393384994476,9947.93564430738,1,0,0,0,0,0,0,0
"BG_13_25",0,0,0,0,0,0,0,0,1,0
"BG_13_26",83.2317723211834,6927.52792372532,0,1,0,0,0,0,0,0
"BG_13_27",76.0364242496485,5781.53781267253,0,1,0,0,0,0,0,0
"BG_13_28",60,3600,0,1,0,0,0,0,0,0
"BG_13_29",60.2060593391018,3624.76958114344,0,1,0,0,0,0,0,0
"BG_13_3",91.628089412099,8395.70676931162,1,0,0,0,0,0,0,0
"BG_13_30",70.7567117385051,5006.5122560459,0.929238479541542,0,0,0,0,0,0,0
"BG_13_31",16.76303188569,280.999238000658,1,0,0,0,0,0,0,0
"BG_13_32",4.5,20.25,1,0,0,0,0,0,0,0
"BG_13_33",50.0039533491166,2500.39535054063,0.678922044924755,0,0.286586760012627,0,0,0,0,0
"BG_13_34",60,3600,0.543187560661011,0,0,0,0,0,0,0
"BG_13_35",60,3600,1,0,0,0,0,0,0,0
"BG_13_36",70.3292050447148,4946.19708222154,0.41908320486589,0.481656515323508,0,0,0,0,0,0
"BG_13_37",74.0142040346912,5478.1023988889,0,1,0,0,0,0,0,0
"BG_13_38",60.8401747708049,3701.52686614208,0.0102915025357327,0.941973060207483,0,0,0,0,0,0
"BG_13_39",60,3600,0,0.677419348111707,0.159995561687717,0,0,0,0,0
"BG_13_4",64.7513518112224,4192.7375613807,1,0,0,0,0,0,0,0
"BG_13_40",56.1458347309873,3152.35475763934,0,1,0,0,0,0,0,0
"BG_13_41",5.93524971547164,35.2271891850061,1,0,0,0,0,0,0,0
"BG_13_42",51.0561326074169,2606.72867682614,1,0,0,0,0,0,0,0
"BG_13_43",60,3600,0.382139941044082,0.0206152111406823,0,0,0,0,0,0
"BG_13_44",60,3600,0,0.844336206193837,0,0,0,0,0,0
"BG_13_45",60,3600,0.677599316277224,0,0.0452349707748985,0,0,0,0,0
"BG_13_46",78.1629418099562,6109.4454723866,0,1,0,0,0,0,0,0
"BG_13_47",60.0778889158678,3609.35273658735,0,0.960359042643847,0,0,0,0,0,0.0396269224063668
"BG_13_48",60,3600,0,1,0,0,0,0,0,0
"BG_13_49",60,3600,0,1,0,0,0,0,0,0
"BG_13_5",71.7142513483099,5142.93384644857,0,0.489307636403866,0,0,0,0,0,0
"BG_13_50",43.0800207138825,1855.88818470854,0.111233504475727,0.888750332914813,0,0,0,0,0,0
"BG_13_51",41.5604364178873,1727.26987524526,0.451760500332721,0,0,0,0,0,0.463517110785991,0
"BG_13_52",41.9983844361424,1763.86429524601,1,0,0,0,0,0,0,0
"BG_13_53",60,3600,0.782598555953658,0,0,0,0,0,0.141360878777302,0
"BG_13_54",60,3600,0,0,0.364707028139689,0,0,0,0.417246504478318,0
"BG_13_55",63.5267268859759,4035.64502884537,0.885112243599317,0,0,0,0,0,0,0
"BG_13_56",65.5902702135902,4302.08354669178,0,1,0,0,0,0,0,0
"BG_13_57",66.0641747253584,4364.47518214269,0,1,0,0,0,0,0,0
"BG_13_58",70.1260393951706,4917.66140125302,0,1,0,0,0,0,0,0
"BG_13_59",60.5893681591091,3671.07153392006,0,1,0,0,0,0,0,0
"BG_13_6",67.1310281479681,4506.57494020328,0,0.142307463850231,0,0,0,0.17308230790569,0,0
"BG_13_60",79.9518451324042,6392.29754007594,1,0,0,0,0,0,0,0
"BG_13_61",79.8548571964948,6376.79821787258,0,1,0,0,0,0,0,0
"BG_13_62",77.9952281035684,6083.25560692766,0,1,0,0,0,0,0,0
"BG_13_63",71.5773037360257,5123.31041011928,0,0.99152345358657,0,0,0,0,0,0
"BG_13_64",60,3600,0,0.454076632761255,0.484166795646837,0,0,0,0,0
"BG_13_65",60,3600,0,0.0854202230510255,0.571587156256876,0,0,0,0,0
"BG_13_66",66.3146453509642,4397.63218802416,0.849730412283178,0.122787577783336,0,0,0,0,0,0
"BG_13_67",78.5568677315759,6171.18146779631,0,0.98069196233819,0,0,0,0,0,0
"BG_13_68",67.7807579052231,4594.23114220646,0,0.905534592235488,0,0,0,0,0,0
"BG_13_7",79.4875450515205,6318.2698183175,0,0.841232191918371,0,0,0,0,0,0
"BG_13_70",67.8573762520181,4604.62351180796,0.0112351499620899,0.567729482634783,0,0,0,0,0,0
"BG_13_71",4.5,20.25,0,1,0,0,0,0,0,0
"BG_13_72",9.3342711802946,87.1286184672783,0,1,0,0,0,0,0,0
"BG_13_73",79.4606999524932,6314.00283694016,0,1,0,0,0,0,0,0
"BG_13_74",69.4987162426273,4830.07155937322,0,0.442775478246702,0.542283247933205,0,0,0,0,0
"BG_13_75",76.1470841798899,5798.37842909925,0,0.535369225031243,0,0,0,0,0,0
"BG_13_76",70.6964065784566,4997.98190310645,1,0,0,0,0,0,0,0
"BG_13_77",77.5044632508669,6006.94182380497,0.920623943113775,0.0325300306162631,0,0,0,0,0,0
"BG_13_78",73.2119935932501,5359.9960058981,0.0256641678586096,0.28985138383663,0,0,0,0,0,0
"BG_13_79",99.4847102268432,9897.20756891896,0,0.456092508111573,0,0,0,0,0.0973996338300691,0
"BG_13_8",78.2177737361514,6118.02012823978,0,0.73878063550478,0,0,0,0,0,0
"BG_13_80",81.1599084829388,6586.93074495901,0.516645025401866,0.316255202618268,0,0,0,0,0,0
"BG_13_81",49.0426999867568,2405.18642199103,1,0,0,0,0,0,0,0
"BG_13_82",18.7451585425688,351.380968786041,1,0,0,0,0,0,0,0
"BG_13_83",76.7018108005551,5883.16778008416,1,0,0,0,0,0,0,0
"BG_13_84",70.758888466192,5006.82029697099,1,0,0,0,0,0,0,0
"BG_13_85",76.5560125931555,5860.82306416339,0.295547217290049,0,0,0.0348186593163893,0,0,0,0
